2737.97	1458.63
2739.17	1538.95
2740.37	1244.94
2741.56	1398.34
2742.76	1809.52
2743.96	1320.41
2745.15	1410.90
2746.35	1501.30
2747.54	1275.14
2748.74	1307.84
2749.93	1468.67
2751.12	1393.32
2752.31	1199.62
2753.50	1586.60
2754.69	1312.87
2755.88	1413.42
2757.07	1420.95
2758.26	3755.26
2759.45	1709.40
2760.64	1503.81
2761.82	1441.05
2763.01	1446.07
2764.20	1335.50
2765.38	1546.47
2766.56	1345.56
2767.75	1579.08
2768.93	1307.84
2770.11	1312.87
2771.29	1423.47
2772.47	1189.55
2773.65	1252.49
2774.83	1325.44
2776.01	1443.56
2777.19	1609.17
2778.37	1541.45
2779.55	1491.26
2780.72	1508.83
2781.90	1533.93
2783.07	1358.13
2784.25	1383.26
2785.42	1425.98
2786.60	1380.75
2787.77	1156.80
2788.94	1260.04
2790.11	1526.40
2791.28	1405.88
2792.45	1395.83
2793.62	1317.90
2794.79	1282.68
2795.96	1340.53
2797.13	1363.16
2798.29	1249.97
2799.46	1609.17
2800.62	1390.80
2801.79	1350.59
2802.95	1599.14
2804.12	1644.26
2805.28	1443.56
2806.44	1315.39
2807.61	1834.54
2808.77	1787.00
2809.93	1716.91
2811.09	1358.13
2812.25	1420.95
2813.41	2241.39
2814.56	1463.65
2815.72	1368.18
2816.88	1922.04
2818.04	1405.88
2819.19	1405.88
2820.35	1340.53
2821.50	1317.90
2822.65	1498.79
2823.81	1441.05
2824.96	1481.22
2826.11	1373.21
2827.26	1285.20
2828.41	1277.65
2829.56	1325.44
2830.71	1378.24
2831.86	1345.56
2833.01	1353.10
2834.16	1516.36
2835.31	1468.67
2836.45	1601.65
2837.60	1591.62
2838.74	1661.80
2839.89	1481.22
2841.03	1307.84
2842.17	1255.01
2843.32	1360.64
2844.46	1302.81
2845.60	1360.64
2846.74	1378.24
2847.88	1363.16
2849.02	1360.64
2850.16	1425.98
2851.30	1249.97
2852.44	1320.41
2853.57	1373.21
2854.71	1433.51
2855.85	1285.20
2856.98	1360.64
2858.12	1533.93
2859.25	1375.72
2860.38	1385.78
2861.52	1579.08
2862.65	1310.35
2863.78	1244.94
2864.91	1503.81
2866.04	1244.94
2867.17	1265.07
2868.30	1232.35
2869.43	1496.28
2870.56	1403.37
2871.69	1237.39
2872.81	1327.96
2873.94	1431.00
2875.06	1415.93
2876.19	1388.29
2877.31	1400.85
2878.44	1413.42
2879.56	1395.83
2880.68	1448.58
2881.81	1400.85
2882.93	1548.98
2884.05	1265.07
2885.17	1516.36
2886.29	1388.29
2887.41	1327.96
2888.53	1443.56
2889.64	1388.29
2890.76	1270.10
2891.88	1546.47
2892.99	1431.00
2894.11	1189.55
2895.22	1436.02
2896.34	1741.95
2897.45	1696.87
2898.56	1473.69
2899.68	1380.75
2900.79	1954.52
2901.90	1631.73
2903.01	1348.07
2904.12	1255.01
2905.23	1219.77
2906.34	1370.70
2907.45	1267.59
2908.55	1428.49
2909.66	1666.81
2910.77	1405.88
2911.87	1277.65
2912.98	1360.64
2914.08	1538.95
2915.19	1330.47
2916.29	1320.41
2917.39	1385.78
2918.50	1403.37
2919.60	1277.65
2920.70	1370.70
2921.80	1295.26
2922.90	1375.72
2924.00	1405.88
2925.10	1400.85
2926.19	1400.85
2927.29	1277.65
2928.39	1287.72
2929.48	1526.40
2930.58	1571.56
2931.68	1272.62
2932.77	1327.96
2933.86	1363.16
2934.96	1443.56
2936.05	1413.42
2937.14	1212.21
2938.23	1621.70
2939.33	1441.05
2940.42	1483.73
2941.51	1358.13
2942.60	1212.21
2943.68	1589.11
2944.77	1523.89
2945.86	1340.53
2946.95	1559.01
2948.03	1310.35
2949.12	1390.80
2950.20	1498.79
2951.29	1300.29
2952.37	1358.13
2953.46	1857.04
2954.54	1373.21
2955.62	1461.14
2956.70	1222.28
2957.78	1189.55
2958.86	1528.91
2959.94	1496.28
2961.02	1554.00
2962.10	1616.69
2963.18	1571.56
2964.26	1476.20
2965.34	1330.47
2966.41	1307.84
2967.49	1556.51
2968.56	1415.93
2969.64	1388.29
2970.71	1355.62
2971.79	1388.29
2972.86	1461.14
2973.93	1400.85
2975.00	1483.73
2976.07	1275.14
2977.14	1272.62
2978.21	1252.49
2979.28	1461.14
2980.35	1302.81
2981.42	1378.24
2982.49	1481.22
2983.56	1646.77
2984.62	1252.49
2985.69	1606.66
2986.75	1438.54
2987.82	1345.56
2988.88	1433.51
2989.95	1287.72
2991.01	1282.68
2992.07	1551.49
2993.14	1533.93
2994.20	1332.99
2995.26	1596.63
2996.32	1255.01
2997.38	1300.29
2998.44	1257.52
2999.50	1661.80
3000.55	1317.90
3001.61	1345.56
3002.67	1295.26
3003.72	1390.80
3004.78	1327.96
3005.84	1282.68
3006.89	1327.96
3007.94	1989.48
3009.00	1488.75
3010.05	1415.93
3011.10	1400.85
3012.16	1242.42
3013.21	1393.32
3014.26	1292.75
3015.31	1189.55
3016.36	1942.03
3017.41	1400.85
3018.45	1295.26
3019.50	1297.78
3020.55	1418.44
3021.60	1325.44
3022.64	1446.07
3023.69	1257.52
3024.73	1229.84
3025.78	1330.47
3026.82	1385.78
3027.86	1531.42
3028.91	1393.32
3029.95	1363.16
3030.99	1388.29
3032.03	1594.13
3033.07	1659.30
3034.11	1368.18
3035.15	1267.59
3036.19	1202.14
3037.23	1295.26
3038.27	1307.84
3039.30	1466.16
3040.34	1508.83
3041.38	1300.29
3042.41	1270.10
3043.45	1631.73
3044.48	1260.04
3045.52	1378.24
3046.55	1696.87
3047.58	1969.50
3048.61	1456.12
3049.65	1350.59
3050.68	1327.96
3051.71	1332.99
3052.74	1368.18
3053.77	1363.16
3054.80	1358.13
3055.82	1413.42
3056.85	1327.96
3057.88	1375.72
3058.91	1759.47
3059.93	1355.62
3060.96	1714.41
3061.98	1526.40
3063.01	1656.79
3064.03	1360.64
3065.05	1425.98
3066.08	1380.75
3067.10	1380.75
3068.12	1257.52
3069.14	1513.85
3070.16	1332.99
3071.18	1566.54
3072.20	1433.51
3073.22	1277.65
3074.24	1255.01
3075.26	1576.57
3076.27	1413.42
3077.29	1425.98
3078.31	1282.68
3079.32	1355.62
3080.34	1380.75
3081.35	1345.56
3082.37	1358.13
3083.38	1244.94
3084.39	1317.90
3085.40	1438.54
3086.42	1187.03
3087.43	1388.29
3088.44	1410.90
3089.45	1388.29
3090.46	1689.36
3091.47	1586.60
3092.47	1275.14
3093.48	1571.56
3094.49	1408.39
3095.50	1234.87
3096.50	1438.54
3097.51	1388.29
3098.51	1503.81
3099.52	1297.78
3100.52	1335.50
3101.53	1340.53
3102.53	1448.58
3103.53	1267.59
3104.53	1247.46
3105.54	1255.01
3106.54	1282.68
3107.54	1275.14
3108.54	1169.40
3109.54	1307.84
3110.54	1290.23
3111.53	1614.18
3112.53	1380.75
3113.53	1297.78
3114.52	1388.29
3115.52	1345.56
3116.52	1917.04
3117.51	1536.44
3118.51	1325.44
3119.50	1330.47
3120.49	1418.44
3121.49	1591.62
3122.48	1453.60
3123.47	1277.65
3124.46	1468.67
3125.45	1378.24
3126.44	1458.63
3127.43	1410.90
3128.42	1581.59
3129.41	1671.82
3130.40	1385.78
3131.38	1473.69
3132.37	1501.30
3133.36	1355.62
3134.34	1433.51
3135.33	1229.84
3136.31	1546.47
3137.30	1255.01
3138.28	1275.14
3139.27	1441.05
3140.25	1255.01
3141.23	1581.59
3142.21	1388.29
3143.19	1521.38
3144.17	1739.44
3145.15	1523.89
3146.13	1395.83
3147.11	1380.75
3148.09	1589.11
3149.07	1332.99
3150.05	1541.45
3151.02	1526.40
3152.00	1368.18
3152.97	1227.32
3153.95	1370.70
3154.92	1634.24
3155.90	1350.59
3156.87	1814.52
3157.85	1822.03
3158.82	1468.67
3159.79	1332.99
3160.76	1531.42
3161.73	1621.70
3162.70	1569.05
3163.67	1814.52
3164.64	1538.95
3165.61	1332.99
3166.58	1639.25
3167.55	1383.26
3168.52	1232.35
3169.48	1441.05
3170.45	1358.13
3171.41	1538.95
3172.38	1410.90
3173.35	1305.32
3174.31	1242.42
3175.27	1370.70
3176.24	1368.18
3177.20	1476.20
3178.16	1355.62
3179.12	1320.41
3180.08	1385.78
3181.04	1453.60
3182.00	1476.20
3182.96	1383.26
3183.92	1551.49
3184.88	1265.07
3185.84	1310.35
3186.80	1338.02
3187.75	1393.32
3188.71	1431.00
3189.67	1363.16
3190.62	1481.22
3191.58	1332.99
3192.53	1355.62
3193.48	1330.47
3194.44	1338.02
3195.39	1443.56
3196.34	1297.78
3197.30	1217.25
3198.25	1350.59
3199.20	1358.13
3200.15	1493.77
3201.10	1476.20
3202.05	1383.26
3203.00	1616.69
3203.94	1671.82
3204.89	1483.73
3205.84	1330.47
3206.78	1295.26
3207.73	1471.18
3208.68	1365.67
3209.62	1378.24
3210.57	1348.07
3211.51	1300.29
3212.45	1619.20
3213.40	1839.54
3214.34	1365.67
3215.28	1468.67
3216.22	1277.65
3217.16	1312.87
3218.10	1536.44
3219.04	1994.48
3219.98	1348.07
3220.92	1436.02
3221.86	1295.26
3222.80	1461.14
3223.74	1431.00
3224.67	1611.68
3225.61	1501.30
3226.55	1591.62
3227.48	1378.24
3228.42	1914.54
3229.35	1365.67
3230.28	1390.80
3231.22	1486.24
3232.15	1368.18
3233.08	1413.42
3234.01	1385.78
3234.95	1358.13
3235.88	1666.81
3236.81	1368.18
3237.74	1441.05
3238.67	1651.78
3239.60	1290.23
3240.52	1330.47
3241.45	1541.45
3242.38	1363.16
3243.31	1262.56
3244.23	1478.71
3245.16	1574.06
3246.08	1448.58
3247.01	1405.88
3247.93	1548.98
3248.86	1473.69
3249.78	1634.24
3250.70	1528.91
3251.62	1516.36
3252.55	1403.37
3253.47	1589.11
3254.39	1325.44
3255.31	1501.30
3256.23	1355.62
3257.15	1395.83
3258.07	1481.22
3258.98	1654.28
3259.90	1325.44
3260.82	1368.18
3261.74	1704.39
3262.65	1606.66
3263.57	1574.06
3264.48	1604.15
3265.40	1368.18
3266.31	1353.10
3267.23	1330.47
3268.14	1408.39
3269.05	1330.47
3269.96	1503.81
3270.88	2286.21
3271.79	1721.92
3272.70	1380.75
3273.61	1312.87
3274.52	1518.87
3275.43	1491.26
3276.34	1428.49
3277.24	1370.70
3278.15	1317.90
3279.06	1456.12
3279.97	1594.13
3280.87	1420.95
3281.78	1310.35
3282.68	1546.47
3283.59	1794.51
3284.49	1443.56
3285.40	1353.10
3286.30	1674.33
3287.20	1586.60
3288.11	1456.12
3289.01	1543.96
3289.91	1428.49
3290.81	1656.79
3291.71	1551.49
3292.61	1594.13
3293.51	1551.49
3294.41	1526.40
3295.31	1431.00
3296.21	1322.93
3297.10	1453.60
3298.00	1433.51
3298.90	1297.78
3299.79	1453.60
3300.69	1554.00
3301.58	1343.05
3302.48	1689.36
3303.37	1410.90
3304.26	1554.00
3305.16	1571.56
3306.05	1428.49
3306.94	1360.64
3307.83	1468.67
3308.73	1498.79
3309.62	1438.54
3310.51	1433.51
3311.40	1804.52
3312.28	1292.75
3313.17	1448.58
3314.06	1511.34
3314.95	1559.01
3315.84	1574.06
3316.72	1521.38
3317.61	1363.16
3318.50	1227.32
3319.38	1736.94
3320.27	1310.35
3321.15	1518.87
3322.03	1302.81
3322.92	1516.36
3323.80	1556.51
3324.68	1322.93
3325.56	1538.95
3326.45	1511.34
3327.33	1320.41
3328.21	1355.62
3329.09	1491.26
3329.97	1355.62
3330.85	1370.70
3331.72	1330.47
3332.60	1400.85
3333.48	1405.88
3334.36	1566.54
3335.23	1388.29
3336.11	1436.02
3336.98	1599.14
3337.86	1566.54
3338.73	1431.00
3339.61	1332.99
3340.48	1441.05
3341.36	1292.75
3342.23	1423.47
3343.10	1574.06
3343.97	1270.10
3344.84	1684.35
3345.72	1282.68
3346.59	1373.21
3347.46	1629.22
3348.32	1355.62
3349.19	1571.56
3350.06	1375.72
3350.93	1378.24
3351.80	1239.90
3352.66	1862.04
3353.53	1574.06
3354.40	1493.77
3355.26	1408.39
3356.13	1714.41
3356.99	1616.69
3357.86	1604.15
3358.72	1817.03
3359.58	1817.03
3360.45	1817.03

